Date_ter,iyear,imonth,iday,country_txt,provstate,latitude,longitude,attacktype1_txt
1/26/1972,1972,1,26,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
1/26/1972,1972,1,26,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
2/21/1976,1976,2,21,United States,California,37.755363,-122.443352,Facility/Infrastructure Attack
10/24/1976,1976,10,24,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
4/9/1977,1977,4,9,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/7/1977,1977,6,7,United States,California,37.755363,-122.443352,Facility/Infrastructure Attack
8/23/1977,1977,8,23,United States,California,36.852535,-121.403259,Facility/Infrastructure Attack
10/2/1977,1977,10,2,United States,California,37.462488,-122.197799,Facility/Infrastructure Attack
10/20/1977,1977,10,20,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
7/10/1978,1978,7,10,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
3/13/1980,1980,3,13,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
10/25/1981,1981,10,25,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
10/9/1995,1995,10,9,United States,Arizona,33.014992,-113.352173,Facility/Infrastructure Attack
7/22/1996,1996,7,22,United States,Florida,25.774591,-80.214195,Facility/Infrastructure Attack
9/12/1983,1983,9,12,United States,Connecticut,41.763325,-72.674069,Unknown
3/2/1975,1975,3,2,United States,Connecticut,41.316485,-73.093371,Bombing/Explosion
4/22/1976,1976,4,22,United States,Massachusetts,42.358635,-71.056699,Bombing/Explosion
10/20/1971,1971,10,20,United States,New York,40.697132,-73.931351,Armed Assault
3/6/1973,1973,3,6,United States,New York,40.697132,-73.931351,Armed Assault
6/20/1973,1973,6,20,United States,New York,40.697132,-73.931351,Armed Assault
2/27/1976,1976,2,27,United States,New York,40.697132,-73.931351,Armed Assault
4/2/1976,1976,4,2,United States,New York,40.697132,-73.931351,Armed Assault
8/14/1977,1977,8,14,United States,New York,40.697132,-73.931351,Armed Assault
8/28/1977,1977,8,28,United States,New York,40.697132,-73.931351,Armed Assault
11/9/1978,1978,11,9,United States,New York,41.01519,-73.874889,Armed Assault
9/17/1971,1971,9,17,United States,New York,42.651445,-73.755254,Bombing/Explosion
9/24/1971,1971,9,24,United States,Oregon,45.511795,-122.675629,Bombing/Explosion
12/7/1971,1971,12,7,United States,California,37.424305,-122.143913,Bombing/Explosion
5/8/1973,1973,5,8,United States,New York,40.697132,-73.931351,Bombing/Explosion
5/18/1973,1973,5,18,United States,New York,40.697132,-73.931351,Bombing/Explosion
9/28/1973,1973,9,28,United States,New York,40.697132,-73.931351,Bombing/Explosion
4/14/1974,1974,4,14,United States,California,34.097866,-118.407379,Bombing/Explosion
6/13/1974,1974,6,13,United States,Pennsylvania,40.438335,-79.997459,Bombing/Explosion
1/24/1975,1975,1,24,United States,New York,40.697132,-73.931351,Bombing/Explosion
1/29/1975,1975,1,29,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
2/3/1975,1975,2,3,United States,Colorado,39.758968,-104.876305,Bombing/Explosion
3/20/1975,1975,3,20,United States,California,37.625511,-122.432556,Bombing/Explosion
3/20/1975,1975,3,20,United States,California,37.625511,-122.432556,Bombing/Explosion
3/20/1975,1975,3,20,United States,California,37.625511,-122.432556,Bombing/Explosion
3/20/1975,1975,3,20,United States,California,37.625511,-122.432556,Bombing/Explosion
3/20/1975,1975,3,20,United States,California,37.625511,-122.432556,Bombing/Explosion
3/20/1975,1975,3,20,United States,California,37.625511,-122.432556,Bombing/Explosion
3/27/1975,1975,3,27,United States,California,37.874043,-122.280022,Bombing/Explosion
4/2/1975,1975,4,2,United States,New York,40.697132,-73.931351,Bombing/Explosion
4/2/1975,1975,4,2,United States,New York,40.697132,-73.931351,Bombing/Explosion
4/2/1975,1975,4,2,United States,New York,40.697132,-73.931351,Bombing/Explosion
5/2/1975,1975,5,2,United States,California,34.011565,-118.492289,Bombing/Explosion
5/7/1975,1975,5,7,United States,California,34.097866,-118.407379,Bombing/Explosion
5/9/1975,1975,5,9,United States,California,37.874043,-122.280022,Bombing/Explosion
5/31/1975,1975,5,31,United States,Washington,47.039225,-122.891429,Bombing/Explosion
6/27/1975,1975,6,27,United States,California,37.774422,-122.275475,Bombing/Explosion
7/15/1975,1975,7,15,United States,California,34.097866,-118.407379,Bombing/Explosion
8/20/1975,1975,8,20,United States,California,37.97457,-122.532474,Bombing/Explosion
9/5/1975,1975,9,5,United States,Utah,40.759505,-111.888229,Bombing/Explosion
9/18/1975,1975,9,18,United States,Washington,47.610786,-122.331306,Bombing/Explosion
10/27/1975,1975,10,27,United States,New York,40.697132,-73.931351,Bombing/Explosion
10/27/1975,1975,10,27,United States,New York,40.697132,-73.931351,Bombing/Explosion
10/27/1975,1975,10,27,United States,New York,40.697132,-73.931351,Bombing/Explosion
10/27/1975,1975,10,27,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
11/30/1975,1975,11,30,United States,California,37.755363,-122.443352,Bombing/Explosion
12/2/1975,1975,12,2,United States,California,37.755363,-122.443352,Bombing/Explosion
12/4/1975,1975,12,4,United States,Florida,25.774591,-80.214195,Bombing/Explosion
12/23/1975,1975,12,23,United States,Colorado,39.758968,-104.876305,Bombing/Explosion
12/29/1975,1975,12,29,United States,New York,40.697132,-73.931351,Bombing/Explosion
12/31/1975,1975,12,31,United States,Washington,47.610786,-122.331306,Bombing/Explosion
3/5/1976,1976,3,5,United States,California,37.755363,-122.443352,Bombing/Explosion
3/5/1976,1976,3,5,United States,California,37.424305,-122.143913,Bombing/Explosion
9/20/1976,1976,9,20,United States,California,37.755363,-122.443352,Bombing/Explosion
9/7/1977,1977,9,7,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
12/24/1977,1977,12,24,United States,Washington,47.380285,-122.237419,Bombing/Explosion
2/5/1978,1978,2,5,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/1/1978,1978,7,1,United States,California,37.755363,-122.443352,Bombing/Explosion
5/2/1979,1979,5,2,United States,Alabama,33.40203,-86.953994,Bombing/Explosion
3/17/1980,1980,3,17,United States,New York,40.697132,-73.931351,Bombing/Explosion
6/4/1980,1980,6,4,United States,New York,40.697132,-73.931351,Bombing/Explosion
2/18/1982,1982,2,18,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
1/11/1983,1983,1,11,United States,Florida,25.774591,-80.214195,Bombing/Explosion
11/7/1983,1983,11,7,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
3/15/1984,1984,3,15,United States,California,34.097866,-118.407379,Bombing/Explosion
9/1/1996,1996,9,1,United States,Oklahoma,36.050845,-95.789504,Bombing/Explosion
11/2/1971,1971,11,2,United States,California,34.097866,-118.407379,Facility/Infrastructure Attack
10/13/1975,1975,10,13,United States,California,37.51834,-122.276209,Facility/Infrastructure Attack
2/15/1978,1978,2,15,United States,Maryland,38.98637,-77.096919,Facility/Infrastructure Attack
2/21/1978,1978,2,21,United States,Virginia,38.878742,-77.100006,Facility/Infrastructure Attack
4/27/1981,1981,4,27,United States,District of Columbia,38.908642,-77.015381,Facility/Infrastructure Attack
5/12/1983,1983,5,12,United States,New York,40.70991,-73.622794,Bombing/Explosion
8/28/2003,2003,8,28,United States,California,37.831455,-122.285164,Bombing/Explosion
4/7/2008,2008,4,7,United States,Missouri,39.176086,-94.574127,Facility/Infrastructure Attack
4/7/2008,2008,4,7,United States,Missouri,39.176086,-94.574127,Facility/Infrastructure Attack
9/19/2003,2003,9,19,United States,California,32.715695,-117.161719,Facility/Infrastructure Attack
9/19/2003,2003,9,19,United States,California,32.715695,-117.161719,Facility/Infrastructure Attack
8/28/2003,2003,8,28,United States,California,37.831455,-122.285164,Bombing/Explosion
4/1/1996,1996,4,1,United States,Washington,47.65713,-117.247864,Bombing/Explosion
7/12/1996,1996,7,12,United States,Washington,47.65878,-117.426047,Bombing/Explosion
8/2/2008,2008,8,2,United States,California,36.974025,-122.030954,Facility/Infrastructure Attack
8/2/2008,2008,8,2,United States,California,36.974025,-122.030954,Facility/Infrastructure Attack
6/3/1981,1981,6,3,United States,California,34.097866,-118.407379,Bombing/Explosion
7/5/1982,1982,7,5,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/5/1982,1982,7,5,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/5/1982,1982,7,5,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/2/1976,1976,7,2,United States,New Hampshire,42.87568,-70.871914,Bombing/Explosion
7/2/1976,1976,7,2,United States,Massachusetts,42.358635,-71.056699,Bombing/Explosion
3/21/1977,1977,3,21,United States,New York,40.697132,-73.931351,Bombing/Explosion
12/29/1978,1978,12,29,United States,New York,40.697132,-73.931351,Bombing/Explosion
6/3/1981,1981,6,3,United States,California,34.097866,-118.407379,Bombing/Explosion
7/5/1982,1982,7,5,United States,New York,40.697132,-73.931351,Bombing/Explosion
6/14/1975,1975,6,14,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
12/29/1978,1978,12,29,United States,New York,40.697132,-73.931351,Bombing/Explosion
8/5/1975,1975,8,5,United States,Washington,47.255135,-122.441654,Bombing/Explosion
8/6/1975,1975,8,6,United States,Washington,47.976575,-122.206419,Bombing/Explosion
6/7/1976,1976,6,7,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
6/7/1976,1976,6,7,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
6/7/1976,1976,6,7,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
6/7/1976,1976,6,7,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
1/17/1972,1972,1,17,United States,California,37.424305,-122.143913,Facility/Infrastructure Attack
5/9/1972,1972,5,9,United States,California,37.338475,-121.885794,Facility/Infrastructure Attack
6/13/1974,1974,6,13,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/13/1974,1974,6,13,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/13/1974,1974,6,13,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/13/1974,1974,6,13,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
5/29/1982,1982,5,29,United States,Florida,27.771185,-82.639319,Facility/Infrastructure Attack
5/29/1982,1982,5,29,United States,Florida,27.9656,-82.799764,Facility/Infrastructure Attack
12/25/1988,1988,12,25,United States,Texas,32.778155,-96.795404,Facility/Infrastructure Attack
12/25/1988,1988,12,25,United States,Texas,32.778155,-96.795404,Facility/Infrastructure Attack
12/25/1988,1988,12,25,United States,Texas,32.778155,-96.795404,Facility/Infrastructure Attack
4/9/1989,1989,4,9,United States,Florida,29.187525,-82.140394,Facility/Infrastructure Attack
4/9/1989,1989,4,9,United States,Florida,26.640845,-81.868194,Facility/Infrastructure Attack
3/17/1991,1991,3,17,United States,North Carolina,36.068994,-79.794704,Facility/Infrastructure Attack
3/17/1991,1991,3,17,United States,North Carolina,36.068994,-79.794704,Facility/Infrastructure Attack
10/9/1994,1994,10,9,United States,California,40.587515,-122.392934,Facility/Infrastructure Attack
10/9/1994,1994,10,9,United States,California,39.728352,-121.837348,Facility/Infrastructure Attack
12/14/1994,1994,12,14,United States,Kansas,39.113789,-94.765358,Facility/Infrastructure Attack
9/8/1998,1998,9,8,United States,North Carolina,35.078014,-78.963646,Facility/Infrastructure Attack
9/8/1998,1998,9,8,United States,North Carolina,35.078014,-78.963646,Facility/Infrastructure Attack
9/7/1971,1971,9,7,United States,California,37.755363,-122.443352,Bombing/Explosion
8/17/1972,1972,8,17,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
8/17/1972,1972,8,17,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
8/18/1972,1972,8,18,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
8/18/1972,1972,8,18,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
8/18/1972,1972,8,18,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
5/16/1976,1976,5,16,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
5/16/1976,1976,5,16,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
3/21/2003,2003,3,21,United States,Michigan,42.320702,-83.640432,Facility/Infrastructure Attack
3/21/2003,2003,3,21,United States,Michigan,42.321863,-83.636152,Facility/Infrastructure Attack
1/29/1995,1995,1,29,United States,Tennessee,35.615725,-87.035447,Armed Assault
1/29/1995,1995,1,29,United States,Tennessee,35.615725,-87.035447,Armed Assault
4/1/1996,1996,4,1,United States,Washington,47.65713,-117.247864,Armed Assault
2/1/1991,1991,2,1,United States,Washington,48.067866,-123.916387,Facility/Infrastructure Attack
2/1/1991,1991,2,1,United States,Washington,47.968837,-123.863087,Facility/Infrastructure Attack
9/8/2001,2001,9,8,United States,Arizona,32.222232,-110.925752,Facility/Infrastructure Attack
5/7/2000,2000,5,7,United States,Washington,47.039225,-122.891429,Facility/Infrastructure Attack
10/30/1996,1996,10,30,United States,Oregon,43.747695,-122.456799,Facility/Infrastructure Attack
9/6/2000,2000,9,6,United States,Oregon,44.045558,-123.080222,Facility/Infrastructure Attack
7/21/1997,1997,7,21,United States,Oregon,44.272591,-121.169856,Facility/Infrastructure Attack
5/9/1999,1999,5,9,United States,Oregon,44.04992,-123.088544,Facility/Infrastructure Attack
12/25/1999,1999,12,25,United States,Oregon,44.846329,-123.229326,Facility/Infrastructure Attack
1/2/2001,2001,1,2,United States,Oregon,42.738006,-123.417103,Facility/Infrastructure Attack
12/24/1995,1995,12,24,United States,Oregon,44.04992,-123.088544,Facility/Infrastructure Attack
10/28/1996,1996,10,28,United States,Oregon,44.73573,-122.150849,Facility/Infrastructure Attack
3/30/2001,2001,3,30,United States,Oregon,44.043266,-123.061512,Facility/Infrastructure Attack
10/15/2001,2001,10,15,United States,California,40.38146,-120.383169,Facility/Infrastructure Attack
10/19/1998,1998,10,19,United States,Colorado,39.640261,-106.374272,Facility/Infrastructure Attack
12/30/1999,1999,12,30,United States,Oregon,43.832571,-121.257501,Facility/Infrastructure Attack
11/30/1997,1997,11,30,United States,Oregon,43.58604,-119.054654,Facility/Infrastructure Attack
5/21/2001,2001,5,21,United States,Washington,47.610786,-122.331306,Facility/Infrastructure Attack
5/21/2001,2001,5,21,United States,Oregon,46.103654,-123.204304,Facility/Infrastructure Attack
9/21/1998,1998,9,21,United States,California,40.86743,-124.085154,Facility/Infrastructure Attack
6/21/1998,1998,6,21,United States,Washington,47.039225,-122.891429,Facility/Infrastructure Attack
6/21/1998,1998,6,21,United States,Washington,47.039225,-122.891429,Facility/Infrastructure Attack
11/26/1973,1973,11,26,United States,Alabama,33.996195,-85.978282,Assassination
6/11/1974,1974,6,11,United States,California,37.593392,-122.04383,Armed Assault
4/19/1980,1980,4,19,United States,Georgia,32.729505,-82.719069,Armed Assault
2/17/1980,1980,2,17,United States,New Jersey,39.753995,-74.222819,Armed Assault
9/28/1978,1978,9,28,United States,New York,41.039559,-73.87149,Assassination
2/26/1979,1979,2,26,United States,Wisconsin,43.064388,-87.966202,Bombing/Explosion
12/14/1976,1976,12,14,United States,California,37.755363,-122.443352,Bombing/Explosion
1/30/1990,1990,1,30,United States,Arizona,32.222232,-110.925752,Assassination
1/18/1973,1973,1,18,United States,District of Columbia,38.908642,-77.015381,Armed Assault
7/10/2002,2002,7,10,United States,Washington,47.610786,-122.331306,Bombing/Explosion
7/19/2000,2000,7,19,United States,Wisconsin,43.064388,-87.966202,Bombing/Explosion
6/6/2014,2014,6,6,United States,Georgia,34.206408,-84.13969,Bombing/Explosion
10/15/1977,1977,10,15,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
2/3/1974,1974,2,3,United States,Maryland,39.099169,-76.848461,Bombing/Explosion
1/21/1976,1976,1,21,United States,California,38.546887,-121.508201,Bombing/Explosion
12/6/1976,1976,12,6,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
9/24/1981,1981,9,24,United States,Florida,25.774591,-80.214195,Bombing/Explosion
5/12/1980,1980,5,12,United States,New York,40.748705,-73.642488,Facility/Infrastructure Attack
5/1/2010,2010,5,1,United States,New York,40.697132,-73.931351,Bombing/Explosion
